SCAN REPORT FOR: https://www.meta.ai/media
DATE: 27/01/2026, 22:37:13
=================================================================================
TYPE | TAG | ID | CLASS | ROLE | ARIA-LABEL | TEXT | XPATH
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Add to favorites | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Download | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[2]
[VISIBLE] | DIV | ID:radix-_r_lg_ | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lg_"]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lg_"]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_lg_"]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lg_"]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_lg_"]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:w-full.shrink-0.lg:w-[276px] | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:flex.h-fit.flex-col.gap-3.px-0.py-1.5.lg:px-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-footnote.text-text-secondary.line-clamp-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[2]/DIV[1]/SPAN[1]
[VISIBLE] | BUTTON | ID:- | CLASS:inline-flex.cursor-pointer.items-center.gap-1.px-2.py-1.25.transition-colors.rounded-full.hover:bg-fill-secondary.active:bg-fill-tertiary.bg-bg-secondary.pointer-events-none.self-start.border-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-text-secondary.text-[8px].leading-2.5 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[11]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]/SPAN[1]
[VISIBLE] | ARTICLE | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.flex-col.gap-1.5.lg:flex-row | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex-1 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:grid.grid-cols-2.gap-1.5.sm:flex.sm:flex-row.sm:justify-end | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:sm:flex-shrink-0.sm:w-[calc((100%-0.375rem*3)/4)] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:bg-bg-secondary.relative.max-h-full.w-auto.overflow-hidden.rounded-xl.aspect-[9/16] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.max-h-full.w-auto.aspect-[9/16] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:absolute.inset-0.cursor-pointer.rounded-xl.-outline-offset-2 | ROLE:- | ARIA:View media | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | DIV | ID:- | CLASS:pointer-events-none.absolute.inset-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:absolute.end-3.top-3.flex.flex-row.gap-2 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[HIDDEN] | DIV | ID:- | CLASS:flex.flex-row.gap-2.transition-opacity.pointer-events-none.opacity-0.has-focus-visible:pointer-events-auto.has-focus-visible:opacity-100 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Add to favorites | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Download | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]/svg[1]/path[2]
[VISIBLE] | DIV | ID:radix-_r_ll_ | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_ll_"]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_ll_"]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_ll_"]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_ll_"]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_ll_"]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:w-full.shrink-0.lg:w-[276px] | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:flex.h-fit.flex-col.gap-3.px-0.py-1.5.lg:px-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[2]/DIV[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-footnote.text-text-secondary.line-clamp-3 | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[2]/DIV[1]/SPAN[1]
[VISIBLE] | BUTTON | ID:- | CLASS:inline-flex.cursor-pointer.items-center.gap-1.px-2.py-1.25.transition-colors.rounded-full.hover:bg-fill-secondary.active:bg-fill-tertiary.bg-bg-secondary.pointer-events-none.self-start.border-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:mx-0.outline-none.break-words.text-text-secondary.text-[8px].leading-2.5 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[12]/DIV[1]/DIV[2]/DIV[1]/BUTTON[1]/SPAN[1]
[VISIBLE] | ARTICLE | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.min-w-0.flex.flex-col.gap-1.5.lg:flex-row | ROLE:- | ARIA:- | TEXT:"animate make an animation" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex-1 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:grid.grid-cols-2.gap-1.5.sm:flex.sm:flex-row.sm:justify-end | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:sm:flex-shrink-0.sm:w-[calc((100%-0.375rem*3)/4)] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:bg-bg-secondary.relative.max-h-full.w-auto.overflow-hidden.rounded-xl.aspect-[9/16] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.max-h-full.w-auto.aspect-[9/16] | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:absolute.inset-0.cursor-pointer.rounded-xl.-outline-offset-2 | ROLE:- | ARIA:View media | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | DIV | ID:- | CLASS:pointer-events-none.absolute.inset-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:absolute.end-3.top-3.flex.flex-row.gap-2 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[HIDDEN] | DIV | ID:- | CLASS:flex.flex-row.gap-2.transition-opacity.pointer-events-none.opacity-0.has-focus-visible:pointer-events-auto.has-focus-visible:opacity-100 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Add to favorites | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:- | CLASS:contents.dark | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]
[VISIBLE] | BUTTON | ID:- | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-7.shadow-blur-elevation-01.backdrop-blur-elevation-01.enabled:hover:filter-[brightness(0.99)].enabled:active:filter-[brightness(0.975)].dark:enabled:active:filter-[brightness(0.9)].text-text-primary.relative.enabled:hover:after:absolute.enabled:hover:after:inset-0.enabled:hover:after:rounded-full.enabled:hover:after:bg-[rgba(255,255,255,0.025)].enabled:hover:after:content-[''].dark:enabled:hover:filter-none.bg-fill-primary-elevated | ROLE:- | ARIA:Download | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[2]/DIV[1]/MAIN[1]/DIV[1]/DIV[1]/ARTICLE[13]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/BUTTON[1]
